run_date,run_at,source,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end
2026-09-14,2026-09-14T21:01:30+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-14 16:00:00+00:00,9936.875,9936.875,,2026-06-14 16:00:00+00:00,2026-09-14 15:00:00+00:00
2026-09-14,2026-09-14T21:01:30+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-14 17:00:00+00:00,9736.5825,9736.5825,,2026-06-14 16:00:00+00:00,2026-09-14 15:00:00+00:00
2026-09-14,2026-09-14T21:01:30+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-14 18:00:00+00:00,9522.91,9522.91,,2026-06-14 16:00:00+00:00,2026-09-14 15:00:00+00:00
2026-09-14,2026-09-14T21:01:30+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-14 19:00:00+00:00,9113.255000000001,9113.255000000001,,2026-06-14 16:00:00+00:00,2026-09-14 15:00:00+00:00
2026-09-14,2026-09-14T21:01:30+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-14 20:00:00+00:00,8721.8575,8721.8575,,2026-06-14 16:00:00+00:00,2026-09-14 15:00:00+00:00
2026-09-14,2026-09-14T21:01:30+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-14 21:00:00+00:00,8300.1125,8300.1125,,2026-06-14 16:00:00+00:00,2026-09-14 15:00:00+00:00
2026-09-14,2026-09-14T21:01:30+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-14 22:00:00+00:00,7887.78,7887.78,,2026-06-14 16:00:00+00:00,2026-09-14 15:00:00+00:00
2026-09-14,2026-09-14T21:01:30+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-14 23:00:00+00:00,7625.13,7625.13,,2026-06-14 16:00:00+00:00,2026-09-14 15:00:00+00:00
2026-09-14,2026-09-14T21:01:30+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-15 00:00:00+00:00,7565.3275,7565.3275,,2026-06-14 16:00:00+00:00,2026-09-14 15:00:00+00:00
2026-09-14,2026-09-14T21:01:30+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-15 01:00:00+00:00,7497.8775000000005,7497.8775000000005,,2026-06-14 16:00:00+00:00,2026-09-14 15:00:00+00:00
